cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_1	ann_3	ann_2	votes	conc_distance	conc_id
hoop/noun/algemeen_dagblad_20001024_30/57/L8	hoop/noun/algemeen_dagblad_20001024_30/57	L8	peiling	noun	peiling/noun	peilingen	True	L	9	0.18540722	8863	17	FALSE	FALSE	FALSE	0	9	hoop/noun/algemeen_dagblad_20001024_30/57/L8
hoop/noun/algemeen_dagblad_20001024_30/57/L9	hoop/noun/algemeen_dagblad_20001024_30/57	L9	de	det	de/det	de	True	L	10	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	10	hoop/noun/algemeen_dagblad_20001024_30/57/L9
hoop/noun/algemeen_dagblad_20001024_30/57/L10	hoop/noun/algemeen_dagblad_20001024_30/57	L10	in	prep	in/prep	in	True	L	11	0.19974847	9492181	18439	FALSE	FALSE	FALSE	0	11	hoop/noun/algemeen_dagblad_20001024_30/57/L10
hoop/noun/algemeen_dagblad_20001024_30/57/L11	hoop/noun/algemeen_dagblad_20001024_30/57	L11	die	pron	die/pron	die	True	L	12	-0.110873036	2519801	3618	FALSE	FALSE	FALSE	0	12	hoop/noun/algemeen_dagblad_20001024_30/57/L11
hoop/noun/algemeen_dagblad_20001024_30/57/L12	hoop/noun/algemeen_dagblad_20001024_30/57	L12	,	punct	,/punct	,	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/algemeen_dagblad_20001024_30/57/L12
hoop/noun/algemeen_dagblad_20001024_30/57/L13	hoop/noun/algemeen_dagblad_20001024_30/57	L13	regering_partij	noun	regering_partij/noun	regeringspartijen	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/algemeen_dagblad_20001024_30/57/L13
hoop/noun/algemeen_dagblad_20001024_30/57/L14	hoop/noun/algemeen_dagblad_20001024_30/57	L14	de	det	de/det	De	True	L	15	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	15	hoop/noun/algemeen_dagblad_20001024_30/57/L14
hoop/noun/algemeen_dagblad_20001024_30/57/L15	hoop/noun/algemeen_dagblad_20001024_30/57	L15	sentence_delimiter	none	none	<sentence>	none	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20001024_30/57/delimiter
hoop/noun/algemeen_dagblad_20001024_30/57/R0	hoop/noun/algemeen_dagblad_20001024_30/57	R0	vestig	verb	vestig/verb	gevestigd	True	R	1	3.5622887999999997	23536	1323	TRUE	TRUE	TRUE	3	1	hoop/noun/algemeen_dagblad_20001024_30/57/R0
hoop/noun/algemeen_dagblad_20001024_30/57/R1	hoop/noun/algemeen_dagblad_20001024_30/57	R1	op	prep	op/prep	op	True	R	2	0.55719376	4502370	12511	TRUE	TRUE	TRUE	3	2	hoop/noun/algemeen_dagblad_20001024_30/57/R1
hoop/noun/algemeen_dagblad_20001024_30/57/R2	hoop/noun/algemeen_dagblad_20001024_30/57	R2	de	det	de/det	de	True	R	3	0.16304721	28074105	52673	FALSE	TRUE	TRUE	2	3	hoop/noun/algemeen_dagblad_20001024_30/57/R2
hoop/noun/algemeen_dagblad_20001024_30/57/R3	hoop/noun/algemeen_dagblad_20001024_30/57	R3	burgemeester	noun	burgemeester/noun	burgemeester	True	R	4	-0.312755	98304	113	FALSE	TRUE	TRUE	2	4	hoop/noun/algemeen_dagblad_20001024_30/57/R3
hoop/noun/algemeen_dagblad_20001024_30/57/R4	hoop/noun/algemeen_dagblad_20001024_30/57	R4	van	prep	van/prep	van	True	R	5	-0.22584037	12638933	16079	FALSE	FALSE	TRUE	1	5	hoop/noun/algemeen_dagblad_20001024_30/57/R4
hoop/noun/algemeen_dagblad_20001024_30/57/R5	hoop/noun/algemeen_dagblad_20001024_30/57	R5	Rome	name	Rome/name	Rome	True	R	6	NA	NA	NA	FALSE	FALSE	TRUE	1	6	hoop/noun/algemeen_dagblad_20001024_30/57/R5
hoop/noun/algemeen_dagblad_20001024_30/57/R6	hoop/noun/algemeen_dagblad_20001024_30/57	R6	.	punct	./punct	.	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0	7	hoop/noun/algemeen_dagblad_20001024_30/57/R6
hoop/noun/algemeen_dagblad_20001024_30/57/R7	hoop/noun/algemeen_dagblad_20001024_30/57	R7	sentence_delimiter	none	none	</sentence>	none	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20001024_30/57/delimiter
hoop/noun/algemeen_dagblad_20001024_30/57/R8	hoop/noun/algemeen_dagblad_20001024_30/57	R8	sentence_delimiter	none	none	<sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20001024_30/57/delimiter
hoop/noun/algemeen_dagblad_20001024_30/57/R9	hoop/noun/algemeen_dagblad_20001024_30/57	R9	niet	adv	niet/adv	Niet	False	R	10	-0.084431656	3455007	5068	FALSE	FALSE	FALSE	0	8	hoop/noun/algemeen_dagblad_20001024_30/57/R7
hoop/noun/algemeen_dagblad_20001024_30/57/R10	hoop/noun/algemeen_dagblad_20001024_30/57	R10	partij_gebonden	adj	partij_gebonden/adj	partijgebonden	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0	9	hoop/noun/algemeen_dagblad_20001024_30/57/R8
hoop/noun/algemeen_dagblad_20001024_30/57/R11	hoop/noun/algemeen_dagblad_20001024_30/57	R11	,	punct	,/punct	,	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0	10	hoop/noun/algemeen_dagblad_20001024_30/57/R9
hoop/noun/algemeen_dagblad_20001024_30/57/R12	hoop/noun/algemeen_dagblad_20001024_30/57	R12	populair	adj	populair/adj	populair	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/algemeen_dagblad_20001024_30/57/R10
hoop/noun/algemeen_dagblad_20001024_30/57/R13	hoop/noun/algemeen_dagblad_20001024_30/57	R13	,	punct	,/punct	,	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/algemeen_dagblad_20001024_30/57/R11
hoop/noun/algemeen_dagblad_20001024_30/57/R14	hoop/noun/algemeen_dagblad_20001024_30/57	R14	telegeniek	adj	telegeniek/adj	telegeniek	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/algemeen_dagblad_20001024_30/57/R12
hoop/noun/algemeen_dagblad_20001024_30/57/R15	hoop/noun/algemeen_dagblad_20001024_30/57	R15	en	vg	en/vg	en	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/algemeen_dagblad_20001024_30/57/R13
hoop/noun/algemeen_dagblad_20020228_99/456/L0	hoop/noun/algemeen_dagblad_20020228_99/456	L0	de	det	de/det	de	True	L	1	0.16304721	28074105	52673	FALSE	TRUE	FALSE	1	1	hoop/noun/algemeen_dagblad_20020228_99/456/L0
hoop/noun/algemeen_dagblad_20020228_99/456/L1	hoop/noun/algemeen_dagblad_20020228_99/456	L1	in	prep	in/prep	in	True	L	2	0.19974847	9492181	18439	TRUE	TRUE	FALSE	2	2	hoop/noun/algemeen_dagblad_20020228_99/456/L1
hoop/noun/algemeen_dagblad_20020228_99/456/L2	hoop/noun/algemeen_dagblad_20020228_99/456	L2	,	punct	,/punct	,	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0	3	hoop/noun/algemeen_dagblad_20020228_99/456/L2
hoop/noun/algemeen_dagblad_20020228_99/456/L3	hoop/noun/algemeen_dagblad_20020228_99/456	L3	pers	noun	pers/noun	pers	True	L	4	0.009223963	29776	48	FALSE	FALSE	FALSE	0	4	hoop/noun/algemeen_dagblad_20020228_99/456/L3
hoop/noun/algemeen_dagblad_20020228_99/456/L4	hoop/noun/algemeen_dagblad_20020228_99/456	L4	de	det	de/det	de	True	L	5	0.16304721	28074105	52673	TRUE	FALSE	FALSE	1	5	hoop/noun/algemeen_dagblad_20020228_99/456/L4
hoop/noun/algemeen_dagblad_20020228_99/456/L5	hoop/noun/algemeen_dagblad_20020228_99/456	L5	voor	prep	voor/prep	voor	True	L	6	0.08963211	3806927	6617	FALSE	FALSE	FALSE	0	6	hoop/noun/algemeen_dagblad_20020228_99/456/L5
hoop/noun/algemeen_dagblad_20020228_99/456/L6	hoop/noun/algemeen_dagblad_20020228_99/456	L6	verstoppertje	noun	verstoppertje/noun	verstoppertje	True	L	7	0.23740156	498	1	FALSE	FALSE	FALSE	0	7	hoop/noun/algemeen_dagblad_20020228_99/456/L6
hoop/noun/algemeen_dagblad_20020228_99/456/L7	hoop/noun/algemeen_dagblad_20020228_99/456	L7	nooit	adv	nooit/adv	nooit	True	L	8	-0.13403122	235945	329	FALSE	FALSE	FALSE	0	8	hoop/noun/algemeen_dagblad_20020228_99/456/L7
hoop/noun/algemeen_dagblad_20020228_99/456/L8	hoop/noun/algemeen_dagblad_20020228_99/456	L8	speel	verb	speel/verb	Speel	True	L	9	-0.42570114	330463	344	FALSE	FALSE	FALSE	0	9	hoop/noun/algemeen_dagblad_20020228_99/456/L8
hoop/noun/algemeen_dagblad_20020228_99/456/L9	hoop/noun/algemeen_dagblad_20020228_99/456	L9	sentence_delimiter	none	none	<sentence>	none	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20020228_99/456/delimiter
hoop/noun/algemeen_dagblad_20020228_99/456/L10	hoop/noun/algemeen_dagblad_20020228_99/456	L10	sentence_delimiter	none	none	</sentence>	none	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20020228_99/456/delimiter
hoop/noun/algemeen_dagblad_20020228_99/456/L11	hoop/noun/algemeen_dagblad_20020228_99/456	L11	.	punct	./punct	.	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0	10	hoop/noun/algemeen_dagblad_20020228_99/456/L9
hoop/noun/algemeen_dagblad_20020228_99/456/L12	hoop/noun/algemeen_dagblad_20020228_99/456	L12	3	num	3/num	3	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/algemeen_dagblad_20020228_99/456/L10
hoop/noun/algemeen_dagblad_20020228_99/456/L13	hoop/noun/algemeen_dagblad_20020228_99/456	L13	sentence_delimiter	none	none	<sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20020228_99/456/delimiter
hoop/noun/algemeen_dagblad_20020228_99/456/L14	hoop/noun/algemeen_dagblad_20020228_99/456	L14	sentence_delimiter	none	none	</sentence>	none	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20020228_99/456/delimiter
hoop/noun/algemeen_dagblad_20020228_99/456/L15	hoop/noun/algemeen_dagblad_20020228_99/456	L15	)	punct	)/punct	)	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/algemeen_dagblad_20020228_99/456/L11
hoop/noun/algemeen_dagblad_20020228_99/456/R0	hoop/noun/algemeen_dagblad_20020228_99/456	R0	dat	comp	dat/comp	dat	True	R	1	NA	NA	NA	TRUE	TRUE	TRUE	3	1	hoop/noun/algemeen_dagblad_20020228_99/456/R0
hoop/noun/algemeen_dagblad_20020228_99/456/R1	hoop/noun/algemeen_dagblad_20020228_99/456	R1	je	pron	je/pron	je	True	R	2	0.0523495	1142105	1928	FALSE	TRUE	FALSE	1	2	hoop/noun/algemeen_dagblad_20020228_99/456/R1
hoop/noun/algemeen_dagblad_20020228_99/456/R2	hoop/noun/algemeen_dagblad_20020228_99/456	R2	daardoor	pp	daardoor/pp	daardoor	True	R	3	NA	NA	NA	FALSE	TRUE	TRUE	2	3	hoop/noun/algemeen_dagblad_20020228_99/456/R2
hoop/noun/algemeen_dagblad_20020228_99/456/R3	hoop/noun/algemeen_dagblad_20020228_99/456	R3	alsnog	adv	alsnog/adv	alsnog	True	R	4	1.8744172	27201	281	FALSE	FALSE	TRUE	1	4	hoop/noun/algemeen_dagblad_20020228_99/456/R3
hoop/noun/algemeen_dagblad_20020228_99/456/R4	hoop/noun/algemeen_dagblad_20020228_99/456	R4	op	prep	op/prep	op	True	R	5	0.55719376	4502370	12511	FALSE	FALSE	TRUE	1	5	hoop/noun/algemeen_dagblad_20020228_99/456/R4
hoop/noun/algemeen_dagblad_20020228_99/456/R5	hoop/noun/algemeen_dagblad_20020228_99/456	R5	miraculeus	adj	miraculeus/adj	miraculeuze	True	R	6	-0.3070718	851	1	FALSE	FALSE	TRUE	1	6	hoop/noun/algemeen_dagblad_20020228_99/456/R5
hoop/noun/algemeen_dagblad_20020228_99/456/R6	hoop/noun/algemeen_dagblad_20020228_99/456	R6	wijze	noun	wijze/noun	wijze	True	R	7	-0.3692147	31654	35	FALSE	FALSE	TRUE	1	7	hoop/noun/algemeen_dagblad_20020228_99/456/R6
hoop/noun/algemeen_dagblad_20020228_99/456/R7	hoop/noun/algemeen_dagblad_20020228_99/456	R7	je	det	je/det	je	True	R	8	-0.15272526	154475	212	FALSE	TRUE	FALSE	1	8	hoop/noun/algemeen_dagblad_20020228_99/456/R7
hoop/noun/algemeen_dagblad_20020228_99/456/R8	hoop/noun/algemeen_dagblad_20020228_99/456	R8	vorm	noun	vorm/noun	vorm	True	R	9	-0.07093155	73809	110	FALSE	TRUE	TRUE	2	9	hoop/noun/algemeen_dagblad_20020228_99/456/R8
hoop/noun/algemeen_dagblad_20020228_99/456/R9	hoop/noun/algemeen_dagblad_20020228_99/456	R9	krijg_terug	verb	krijg_terug/verb	terugkrijgt	True	R	10	0.8957934000000001	9032	35	FALSE	TRUE	TRUE	2	10	hoop/noun/algemeen_dagblad_20020228_99/456/R9
hoop/noun/algemeen_dagblad_20020228_99/456/R10	hoop/noun/algemeen_dagblad_20020228_99/456	R10	.	punct	./punct	.	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/algemeen_dagblad_20020228_99/456/R10
hoop/noun/algemeen_dagblad_20020228_99/456/R11	hoop/noun/algemeen_dagblad_20020228_99/456	R11	sentence_delimiter	none	none	</sentence>	none	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20020228_99/456/delimiter
hoop/noun/algemeen_dagblad_20020228_99/456/R12	hoop/noun/algemeen_dagblad_20020228_99/456	R12	sentence_delimiter	none	none	<sentence>	none	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20020228_99/456/delimiter
hoop/noun/algemeen_dagblad_20020228_99/456/R13	hoop/noun/algemeen_dagblad_20020228_99/456	R13	(	punct	(/punct	(	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/algemeen_dagblad_20020228_99/456/R11
hoop/noun/algemeen_dagblad_20020228_99/456/R14	hoop/noun/algemeen_dagblad_20020228_99/456	R14	Annamarie	name	Annamarie/name	Annamarie	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/algemeen_dagblad_20020228_99/456/R12
hoop/noun/algemeen_dagblad_20020228_99/456/R15	hoop/noun/algemeen_dagblad_20020228_99/456	R15	Thomas	name	Thomas/name	Thomas	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/algemeen_dagblad_20020228_99/456/R13
hoop/noun/algemeen_dagblad_20020221_121/432/L0	hoop/noun/algemeen_dagblad_20020221_121/432	L0	de	det	de/det	de	True	L	1	0.16304721	28074105	52673	FALSE	TRUE	TRUE	2	1	hoop/noun/algemeen_dagblad_20020221_121/432/L0
hoop/noun/algemeen_dagblad_20020221_121/432/L1	hoop/noun/algemeen_dagblad_20020221_121/432	L1	Meggelen	name	Meggelen/name	Meggelen	True	L	2	NA	NA	NA	FALSE	TRUE	FALSE	1	2	hoop/noun/algemeen_dagblad_20020221_121/432/L1
hoop/noun/algemeen_dagblad_20020221_121/432/L2	hoop/noun/algemeen_dagblad_20020221_121/432	L2	van	name	van/name	van	True	L	3	NA	NA	NA	FALSE	TRUE	FALSE	1	3	hoop/noun/algemeen_dagblad_20020221_121/432/L2
hoop/noun/algemeen_dagblad_20020221_121/432/L3	hoop/noun/algemeen_dagblad_20020221_121/432	L3	spreek_uit	verb	spreek_uit/verb	sprak	True	L	4	2.7946383999999997	28217	736	TRUE	TRUE	FALSE	2	4	hoop/noun/algemeen_dagblad_20020221_121/432/L3
hoop/noun/algemeen_dagblad_20020221_121/432/L4	hoop/noun/algemeen_dagblad_20020221_121/432	L4	ook	adv	ook/adv	Ook	True	L	5	-0.037562570000000003	2214625	3416	FALSE	FALSE	FALSE	0	5	hoop/noun/algemeen_dagblad_20020221_121/432/L4
hoop/noun/algemeen_dagblad_20020221_121/432/L5	hoop/noun/algemeen_dagblad_20020221_121/432	L5	sentence_delimiter	none	none	<sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20020221_121/432/delimiter
hoop/noun/algemeen_dagblad_20020221_121/432/L6	hoop/noun/algemeen_dagblad_20020221_121/432	L6	sentence_delimiter	none	none	</sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/algemeen_dagblad_20020221_121/432/delimiter
hoop/noun/algemeen_dagblad_20020221_121/432/L7	hoop/noun/algemeen_dagblad_20020221_121/432	L7	""""	punct	"""/punct"	""""	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0	6	hoop/noun/algemeen_dagblad_20020221_121/432/L5
hoop/noun/algemeen_dagblad_20020221_121/432/L8	hoop/noun/algemeen_dagblad_20020221_121/432	L8	.	punct	./punct	.	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0	7	hoop/noun/algemeen_dagblad_20020221_121/432/L6
hoop/noun/algemeen_dagblad_20020221_121/432/L9	hoop/noun/algemeen_dagblad_20020221_121/432	L9	ben	verb	ben/verb	was	False	L	10	0.033185802	9938754	16385	FALSE	FALSE	FALSE	0	8	hoop/noun/algemeen_dagblad_20020221_121/432/L7
hoop/noun/algemeen_dagblad_20020221_121/432/L10	hoop/noun/algemeen_dagblad_20020221_121/432	L10	manifestatie	noun	manifestatie/noun	manifestatie	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	9	hoop/noun/algemeen_dagblad_20020221_121/432/L8
hoop/noun/algemeen_dagblad_20020221_121/432/L11	hoop/noun/algemeen_dagblad_20020221_121/432	L11	cultureel	adj	cultureel/adj	culturele	False	L	12	-0.55778736	36192	33	FALSE	FALSE	FALSE	0	10	hoop/noun/algemeen_dagblad_20020221_121/432/L9
hoop/noun/algemeen_dagblad_20020221_121/432/L12	hoop/noun/algemeen_dagblad_20020221_121/432	L12	een	det	een/det	een	False	L	13	0.36697876	11075723	25530	FALSE	FALSE	FALSE	0	11	hoop/noun/algemeen_dagblad_20020221_121/432/L10
hoop/noun/algemeen_dagblad_20020221_121/432/L13	hoop/noun/algemeen_dagblad_20020221_121/432	L13	tegelijk	adj	tegelijk/adj	tegelijk	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/algemeen_dagblad_20020221_121/432/L11
hoop/noun/algemeen_dagblad_20020221_121/432/L14	hoop/noun/algemeen_dagblad_20020221_121/432	L14	het	det	het/det	het	False	L	15	-0.15225483	11650779	15954	FALSE	FALSE	FALSE	0	13	hoop/noun/algemeen_dagblad_20020221_121/432/L12
hoop/noun/algemeen_dagblad_20020221_121/432/L15	hoop/noun/algemeen_dagblad_20020221_121/432	L15	terwijl	comp	terwijl/comp	terwijl	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/algemeen_dagblad_20020221_121/432/L13
hoop/noun/algemeen_dagblad_20020221_121/432/R0	hoop/noun/algemeen_dagblad_20020221_121/432	R0	uit	part	uit/part	uit	True	R	1	0.52499396	475164	1281	TRUE	TRUE	TRUE	3	1	hoop/noun/algemeen_dagblad_20020221_121/432/R0
hoop/noun/algemeen_dagblad_20020221_121/432/R1	hoop/noun/algemeen_dagblad_20020221_121/432	R1	dat	comp	dat/comp	dat	True	R	2	NA	NA	NA	FALSE	TRUE	TRUE	2	2	hoop/noun/algemeen_dagblad_20020221_121/432/R1
hoop/noun/algemeen_dagblad_20020221_121/432/R2	hoop/noun/algemeen_dagblad_20020221_121/432	R2	instelling	noun	instelling/noun	instellingen	True	R	3	-0.23468609999999998	34842	44	FALSE	TRUE	TRUE	2	3	hoop/noun/algemeen_dagblad_20020221_121/432/R2
hoop/noun/algemeen_dagblad_20020221_121/432/R3	hoop/noun/algemeen_dagblad_20020221_121/432	R3	die	pron	die/pron	die	True	R	4	-0.110873036	2519801	3618	FALSE	FALSE	FALSE	0	4	hoop/noun/algemeen_dagblad_20020221_121/432/R3
hoop/noun/algemeen_dagblad_20020221_121/432/R4	hoop/noun/algemeen_dagblad_20020221_121/432	R4	in	prep	in/prep	in	True	R	5	0.19974847	9492181	18439	FALSE	FALSE	FALSE	0	5	hoop/noun/algemeen_dagblad_20020221_121/432/R4
hoop/noun/algemeen_dagblad_20020221_121/432/R5	hoop/noun/algemeen_dagblad_20020221_121/432	R5	het	det	het/det	het	True	R	6	-0.15225483	11650779	15954	FALSE	FALSE	FALSE	0	6	hoop/noun/algemeen_dagblad_20020221_121/432/R5
hoop/noun/algemeen_dagblad_20020221_121/432/R6	hoop/noun/algemeen_dagblad_20020221_121/432	R6	cultureel	adj	cultureel/adj	culturele	True	R	7	-0.55778736	36192	33	FALSE	FALSE	FALSE	0	7	hoop/noun/algemeen_dagblad_20020221_121/432/R6
hoop/noun/algemeen_dagblad_20020221_121/432/R7	hoop/noun/algemeen_dagblad_20020221_121/432	R7	jaar	noun	jaar/noun	jaar	True	R	8	-0.39259890000000003	1574348	1693	FALSE	FALSE	FALSE	0	8	hoop/noun/algemeen_dagblad_20020221_121/432/R7
hoop/noun/algemeen_dagblad_20020221_121/432/R8	hoop/noun/algemeen_dagblad_20020221_121/432	R8	voor	adj	voor/adj	voor	True	R	9	-0.31647345	135587	157	FALSE	FALSE	FALSE	0	9	hoop/noun/algemeen_dagblad_20020221_121/432/R8
hoop/noun/algemeen_dagblad_20020221_121/432/R9	hoop/noun/algemeen_dagblad_20020221_121/432	R9	het	adj	het/adj	het	True	R	10	-0.41511744	169158	178	FALSE	FALSE	FALSE	0	10	hoop/noun/algemeen_dagblad_20020221_121/432/R9
hoop/noun/algemeen_dagblad_20020221_121/432/R10	hoop/noun/algemeen_dagblad_20020221_121/432	R10	eerst	adj	eerst/adj	eerst	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/algemeen_dagblad_20020221_121/432/R10
hoop/noun/algemeen_dagblad_20020221_121/432/R11	hoop/noun/algemeen_dagblad_20020221_121/432	R11	een	det	een/det	een	True	R	12	0.36697876	11075723	25530	FALSE	FALSE	FALSE	0	12	hoop/noun/algemeen_dagblad_20020221_121/432/R11
hoop/noun/algemeen_dagblad_20020221_121/432/R12	hoop/noun/algemeen_dagblad_20020221_121/432	R12	cultureel	adj	cultureel/adj	cultureel	True	R	13	-0.55778736	36192	33	FALSE	FALSE	FALSE	0	13	hoop/noun/algemeen_dagblad_20020221_121/432/R12
hoop/noun/algemeen_dagblad_20020221_121/432/R13	hoop/noun/algemeen_dagblad_20020221_121/432	R13	project	noun	project/noun	project	True	R	14	-0.13777123	78290	109	FALSE	FALSE	FALSE	0	14	hoop/noun/algemeen_dagblad_20020221_121/432/R13
hoop/noun/algemeen_dagblad_20020221_121/432/R14	hoop/noun/algemeen_dagblad_20020221_121/432	R14	heb	verb	heb/verb	hadden	True	R	15	0.36414722	4034811	9232	FALSE	FALSE	FALSE	0	15	hoop/noun/algemeen_dagblad_20020221_121/432/R14
hoop/noun/algemeen_dagblad_20020221_121/432/R15	hoop/noun/algemeen_dagblad_20020221_121/432	R15	doe	verb	doe/verb	gedaan	True	R	16	0.24866031	731956	1497	FALSE	FALSE	FALSE	0	16	hoop/noun/algemeen_dagblad_20020221_121/432/R15
hoop/noun/algemeen_dagblad_20020220_159/338/L0	hoop/noun/algemeen_dagblad_20020220_159/338	L0	een	det	een/det	een	True	L	1	0.36697876	11075723	25530	TRUE	TRUE	TRUE	3	1	hoop/noun/algemeen_dagblad_20020220_159/338/L0
hoop/noun/algemeen_dagblad_20020220_159/338/L1	hoop/noun/algemeen_dagblad_20020220_159/338	L1	altijd	adv	altijd/adv	altijd	True	L	2	0.1935499	292821	568	FALSE	TRUE	FALSE	1	2	hoop/noun/algemeen_dagblad_20020220_159/338/L1
hoop/noun/algemeen_dagblad_20020220_159/338/L2	hoop/noun/algemeen_dagblad_20020220_159/338	L2	nog	adv	nog/adv	nog	True	L	3	0.69479424	1683041	5377	FALSE	TRUE	FALSE	1	3	hoop/noun/algemeen_dagblad_20020220_159/338/L2
hoop/noun/algemeen_dagblad_20020220_159/338/L3	hoop/noun/algemeen_dagblad_20020220_159/338	L3	tel	verb	tel/verb	telt	True	L	4	-0.5407853	56180	52	FALSE	TRUE	FALSE	1	4	hoop/noun/algemeen_dagblad_20020220_159/338/L3
hoop/noun/algemeen_dagblad_20020220_159/338/L4	hoop/noun/algemeen_dagblad_20020220_159/338	L4	Ancelotti	name	Ancelotti/name	Ancelotti	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0	5	hoop/noun/algemeen_dagblad_20020220_159/338/L4
hoop/noun/algemeen_dagblad_20020220_159/338/L5	hoop/noun/algemeen_dagblad_20020220_159/338	L5	Carlo	name	Carlo/name	Carlo	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0	6	hoop/noun/algemeen_dagblad_20020220_159/338/L5
hoop/noun/algemeen_dagblad_20020220_159/338/L6	hoop/noun/algemeen_dagblad_20020220_159/338	L6	coach	noun	coach/noun	coach	True	L	7	-0.2416469	43285	54	FALSE	FALSE	FALSE	0	7	hoop/noun/algemeen_dagblad_20020220_159/338/L6
hoop/noun/algemeen_dagblad_20020220_159/338/L7	hoop/noun/algemeen_dagblad_20020220_159/338	L7	van	prep	van/prep	van	True	L	8	-0.22584037	12638933	16079	FALSE	FALSE	FALSE	0	8	hoop/noun/algemeen_dagblad_20020220_159/338/L7
hoop/noun/algemeen_dagblad_20020220_159/338/L8	hoop/noun/algemeen_dagblad_20020220_159/338	L8	selectie	noun	selectie/noun	selectie	True	L	9	-0.19935212	31528	41	FALSE	TRUE	FALSE	1	9	hoop/noun/algemeen_dagblad_20020220_159/338/L8
hoop/noun/algemeen_dagblad_20020220_159/338/L9	hoop/noun/algemeen_dagblad_20020220_159/338	L9	de	det	de/det	de	True	L	10	0.16304721	28074105	52673	FALSE	TRUE	FALSE	1	10	hoop/noun/algemeen_dagblad_20020220_159/338/L9
hoop/noun/algemeen_dagblad_20020220_159/338/L10	hoop/noun/algemeen_dagblad_20020220_159/338	L10	,	punct	,/punct	,	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/algemeen_dagblad_20020220_159/338/L10
hoop/noun/algemeen_dagblad_20020220_159/338/L11	hoop/noun/algemeen_dagblad_20020220_159/338	L11	rij	noun	rij/noun	rij	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/algemeen_dagblad_20020220_159/338/L11
hoop/noun/algemeen_dagblad_20020220_159/338/L12	hoop/noun/algemeen_dagblad_20020220_159/338	L12	op	prep	op/prep	op	True	L	13	0.55719376	4502370	12511	FALSE	FALSE	FALSE	0	13	hoop/noun/algemeen_dagblad_20020220_159/338/L12
